ID,Name,Sex,Age,Height,Weight,Team,Year,Sport,Event,Medal
854,Wang Shijia,F,22,174,63,China,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
855,Wang Shun,M,22,191,74,China,2016,Swimming,Swimming Men's 200 metres Individual Medley,Bronze
855,Wang Shun,M,22,191,74,China,2016,Swimming,Swimming Men's 400 metres Individual Medley,NA
856,Wang Xueer,F,18,178,67,China,2016,Swimming,Swimming Women's 100 metres Backstroke,NA
857,Ippei Watanabe,M,19,193,76,Japan,2016,Swimming,Swimming Men's 100 metres Breaststroke,NA
857,Ippei Watanabe,M,19,193,76,Japan,2016,Swimming,Swimming Men's 200 metres Breaststroke,NA
858,Kanako Watanabe,F,19,167,60,Japan,2016,Swimming,Swimming Women's 100 metres Breaststroke,NA
858,Kanako Watanabe,F,19,167,60,Japan,2016,Swimming,Swimming Women's 200 metres Breaststroke,NA
859,Marie Wattel,F,19,181,71,France,2016,Swimming,Swimming Women's 100 metres Butterfly,NA
859,Marie Wattel,F,19,181,71,France,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
860,Michelle Weber,F,19,166,63,South Africa,2016,Swimming,Swimming Women's 10 kilometres Open Water,NA
861,Ferry Weertman,M,24,189,86,Netherlands,2016,Swimming,Swimming Men's 10 kilometres Open Water,Gold
862,Richard Weinberger,M,26,184,72,Canada,2016,Swimming,Swimming Men's 10 kilometres Open Water,NA
863,Amanda Jo Weir (-Davis),F,30,188,77,United States,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
864,Abbey Weitzeil,F,19,178,68,United States,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
864,Abbey Weitzeil,F,19,178,68,United States,2016,Swimming,Swimming Women's 100 metres Freestyle,NA
864,Abbey Weitzeil,F,19,178,68,United States,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
864,Abbey Weitzeil,F,19,178,68,United States,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
865,Florian Wellbrock,M,18,185,70,Germany,2016,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
866,Alexandra Nathalie Wenk,F,21,180,63,Germany,2016,Swimming,Swimming Women's 100 metres Butterfly,NA
866,Alexandra Nathalie Wenk,F,21,180,63,Germany,2016,Swimming,Swimming Women's 200 metres Individual Medley,NA
866,Alexandra Nathalie Wenk,F,21,180,63,Germany,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
867,Magnus Westermann,M,21,194,94,Denmark,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
868,Damian Matthias Armin Wierling,M,20,196,74,Germany,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
868,Damian Matthias Armin Wierling,M,20,196,74,Germany,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
868,Damian Matthias Armin Wierling,M,20,196,74,Germany,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
868,Damian Matthias Armin Wierling,M,20,196,74,Germany,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
869,Jordan Wilimovsky,M,22,175,68,United States,2016,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
869,Jordan Wilimovsky,M,22,175,68,United States,2016,Swimming,Swimming Men's 10 kilometres Open Water,NA
870,Katarzyna Maria Wilk,F,24,178,64,Poland,2016,Swimming,Swimming Women's 100 metres Freestyle,NA
870,Katarzyna Maria Wilk,F,24,178,64,Poland,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
871,Michelle Williams (-Toro),F,25,175,67,Canada,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
871,Michelle Williams (-Toro),F,25,175,67,Canada,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
872,Andrew Willis,M,25,188,85,Great Britain,2016,Swimming,Swimming Men's 200 metres Breaststroke,NA
873,Aimee Willmott,F,23,171,66,Great Britain,2016,Swimming,Swimming Women's 200 metres Butterfly,NA
873,Aimee Willmott,F,23,171,66,Great Britain,2016,Swimming,Swimming Women's 400 metres Individual Medley,NA
874,"Madison ""Madi"" Wilson",F,22,179,61,Australia,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
874,"Madison ""Madi"" Wilson",F,22,179,61,Australia,2016,Swimming,Swimming Women's 100 metres Backstroke,NA
874,"Madison ""Madi"" Wilson",F,22,179,61,Australia,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
875,Wojciech Wojdak,M,21,186,84,Poland,2016,Swimming,Swimming Men's 400 metres Freestyle,NA
875,Wojciech Wojdak,M,21,186,84,Poland,2016,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
876,Philipp Wolf,M,23,196,96,Germany,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
877,Won Young-Jun,M,18,187,83,South Korea,2016,Swimming,Swimming Men's 100 metres Backstroke,NA
878,Kelsi Worrell,F,22,180,75,United States,2016,Swimming,Swimming Women's 100 metres Butterfly,NA
878,Kelsi Worrell,F,22,180,75,United States,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
879,Wu Yuhang,M,19,178,72,China,2016,Swimming,Swimming Men's 200 metres Butterfly,NA
880,"Timothy ""Tim"" Wynter",M,20,188,66,Jamaica,2016,Swimming,Swimming Men's 100 metres Backstroke,NA
881,Filip Wypych,M,25,183,75,Poland,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
882,Xin Xin,F,19,169,61,China,2016,Swimming,Swimming Women's 10 kilometres Open Water,NA
883,Xu Jiayu,M,20,187,78,China,2016,Swimming,Swimming Men's 100 metres Backstroke,Silver
883,Xu Jiayu,M,20,187,78,China,2016,Swimming,Swimming Men's 200 metres Backstroke,NA
883,Xu Jiayu,M,20,187,78,China,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
884,Misaki Yamaguchi,F,26,165,60,Japan,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
885,Yan Zibei,M,20,190,75,China,2016,Swimming,Swimming Men's 100 metres Breaststroke,NA
886,Ye Shiwen,F,20,173,64,China,2016,Swimming,Swimming Women's 200 metres Individual Medley,NA
886,Ye Shiwen,F,20,173,64,China,2016,Swimming,Swimming Women's 400 metres Individual Medley,NA
887,Yuliya Andreyevna Yefimova,F,24,178,64,Russia,2016,Swimming,Swimming Women's 100 metres Breaststroke,Silver
887,Yuliya Andreyevna Yefimova,F,24,178,64,Russia,2016,Swimming,Swimming Women's 200 metres Breaststroke,Silver
887,Yuliya Andreyevna Yefimova,F,24,178,64,Russia,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
888,Yessy Venisia Yosaputra,F,21,167,62,Indonesia,2016,Swimming,Swimming Women's 200 metres Backstroke,NA
889,Yu Hexin,M,20,194,87,China,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
889,Yu Hexin,M,20,194,87,China,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
889,Yu Hexin,M,20,194,87,China,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
890,Yu Jingyao,F,17,178,63,China,2016,Swimming,Swimming Women's 200 metres Breaststroke,NA
891,Filip Zaborowski,M,22,188,77,Poland,2016,Swimming,Swimming Men's 400 metres Freestyle,NA
892,Joanna Zachoszcz,F,23,177,66,Poland,2016,Swimming,Swimming Women's 10 kilometres Open Water,NA
893,Lisa Zaiser,F,21,174,63,Austria,2016,Swimming,Swimming Women's 200 metres Individual Medley,NA
894,frica Zamorano Sanz,F,18,170,58,Spain,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
894,frica Zamorano Sanz,F,18,170,58,Spain,2016,Swimming,Swimming Women's 200 metres Backstroke,NA
894,frica Zamorano Sanz,F,18,170,58,Spain,2016,Swimming,Swimming Women's 200 metres Individual Medley,NA
895,Vsevolod Vladimirovich Zanko,M,21,190,85,Russia,2016,Swimming,Swimming Men's 100 metres Breaststroke,NA
896,Barbora Zvadov,F,23,177,68,Czech Republic,2016,Swimming,Swimming Women's 200 metres Individual Medley,NA
896,Barbora Zvadov,F,23,177,68,Czech Republic,2016,Swimming,Swimming Women's 400 metres Individual Medley,NA
897,Robert bogar,M,27,183,72,Slovenia,2016,Swimming,Swimming Men's 200 metres Butterfly,NA
898,Rita Zeqiri,F,20,165,55,Kosovo,2016,Swimming,Swimming Women's 100 metres Backstroke,NA
899,Daryna Yurivna Zevina,F,21,178,67,Ukraine,2016,Swimming,Swimming Women's 200 metres Backstroke,NA
900,Zhang Qibin,M,22,185,85,China,2016,Swimming,Swimming Men's 100 metres Butterfly,NA
901,Zhang Xinyu,F,19,166,60,China,2016,Swimming,Swimming Women's 100 metres Breaststroke,NA
901,Zhang Xinyu,F,19,166,60,China,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
902,Zhang Yufei,F,18,174,57,China,2016,Swimming,Swimming Women's 200 metres Butterfly,NA
903,Zhang Yuhan,F,21,173,60,China,2016,Swimming,Swimming Women's 400 metres Freestyle,NA
903,Zhang Yuhan,F,21,173,60,China,2016,Swimming,Swimming Women's 800 metres Freestyle,NA
903,Zhang Yuhan,F,21,173,60,China,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
904,Lum Zhaveli,M,26,194,88,Kosovo,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
905,Zhou Min,F,18,172,64,China,2016,Swimming,Swimming Women's 200 metres Individual Medley,NA
905,Zhou Min,F,18,172,64,China,2016,Swimming,Swimming Women's 400 metres Individual Medley,NA
906,Zhou Yilin,F,23,175,63,China,2016,Swimming,Swimming Women's 200 metres Butterfly,NA
907,Zhu Menghui,F,17,177,62,China,2016,Swimming,Swimming Women's 100 metres Freestyle,NA
907,Zhu Menghui,F,17,177,62,China,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
907,Zhu Menghui,F,17,177,62,China,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
908,Carlotta Zofkova Costa de Saint Genix de Beauregard,F,23,183,74,Italy,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
909,Zu Lijun,M,26,188,87,China,2016,Swimming,Swimming Men's 10 kilometres Open Water,NA
910,Anastasiya Valeryevna Zuyeva-Fesikova,F,26,182,71,Russia,2016,Swimming,Swimming Women's 100 metres Backstroke,NA
910,Anastasiya Valeryevna Zuyeva-Fesikova,F,26,182,71,Russia,2016,Swimming,Swimming Women's 200 metres Backstroke,NA
910,Anastasiya Valeryevna Zuyeva-Fesikova,F,26,182,71,Russia,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
